"113",0,0.0028920153560645,0.00286720724674787,0.00289596285333059,0.00111415737105212,0.00112059602184866,0.00113713155603731,0.00150361801196986,0.00151379047074823,0.00304057047330789,0.00148464768031631,0.00150580479082735,0.00146669020388072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"117",0,0.00282422257764622,0.00279999600419673,0.00282807754020052,0.00108804000496676,0.00109432772502019,0.00111047564376865,0.00146837115807697,0.00147830516056828,0.00148464768031631,0.002899691033664,0.00147050667585999,0.00143230898809933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"121",0,0.00286446942541708,0.00283989760891863,0.00286837932347551,0.00110354522073661,0.00110992254453227,0.0011263005807059,0.00148929631848677,0.00149937188640893,0.00150580479082735,0.00147050667585999,0.00298292453733106,0.0014527202411858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"125",0,0.00279006234484531,0.00276612880261636,0.00279387067990667,0.00107487967540897,0.00108109134268154,0.00109704394514435,0.00145061055344365,0.00146042439974032,0.00146669020388072,0.00143230898809933,0.0014527202411858,0.00282996914301987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00613565008274043,0.00255385312852954,0.00257132104170303,0,0,0.00755181438183847,0.00765821207069469,0.00800204686330783,0.00811235811125262,0,0,0.00336572304876842,0.00384772537440517,0.00320347654290715,0.00321375214215339,0.0031906391446357,0.00322350368434101,0.00322024627563047,0,0,0.00256131762484704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00255385312852954,0.00425198028841114,0.00214053154865512,0,0,0.00628661169560001,0.00637518391431832,0.00666141391406439,0.00675324402884498,0,0,0.00280184241993869,0.00320309188191456,0.00266677808576084,0.00267533214961019,0.00265609141709636,0.00268344995495698,0.00268073828029687,0,0,0.00213220406677817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00257132104170303,0.00214053154865512,0.00431034482758621,0,0,0.00632961103100714,0.00641878906836431,0.006706976831745,0.00679943504860937,0,0,0.00282100653692355,0.00322500047573891,0.00268501838608769,0.00269363095825255,0.00267425862246005,0.00270180428798222,0.002699074065937,0,0,0.00214678797338211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"134",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055066956349055,0.0283517925308529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"135",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0283517925308529,0.0583888555319672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"259",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00755181438183847,0.00628661169560001,0.00632961103100714,0,0,0.0371793695459703,0.0188515952750716,0.01969798530606,0.0199695294969686,0,0,0.00828512557991971,0.0094716313440155,0.00788573660569747,0.00791103120924339,0.00785413583069093,0.00793503578432329,0.0079270172873047,0,0,0.00630498643662452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"260",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00765821207069469,0.00637518391431832,0.00641878906836431,0,0,0.0188515952750716,0.0382343916806541,0.0199755106801912,0.0202508806635351,0,0,0.00840185490733895,0.00960507737880217,0.00799683893254925,0.00802248991235414,0.00796479293348705,0.00804683268845189,0.0080387012186419,0,0,0.00639381753749744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"261",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00800204686330783,0.00666141391406439,0.006706976831745,0,0,0.01969798530606,0.0199755106801912,0.0417447234696116,0.0211600951497498,0,0,0.00877907742520121,0.0100363216115404,0.00835587723425097,0.0083826798796457,0.0083223924490413,0.00840811558622042,0.0083996190335151,0,0,0.00668088414086616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"262",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00811235811125262,0.00675324402884498,0.00679943504860937,0,0,0.0199695294969686,0.0202508806635351,0.0211600951497498,0.042903590157679,0,0,0.00890010033385455,0.0101746761076658,0.0084710661679237,0.00849823829794058,0.00843711978226271,0.00852402464536789,0.00851541096446423,0,0,0.00677298266010038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"314",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00895225308635744,0.00488573570762957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"315",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00488573570762957,0.0106656561982964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"321",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00336572304876842,0.00280184241993869,0.00282100653692355,0,0,0.00828512557991971,0.00840185490733895,0.00877907742520121,0.00890010033385455,0,0,0.00738509627390708,0.00422135480456943,0.00351454685037577,0.00352582025115859,0.00350046288969815,0.00353651870685907,0.00353294499081318,0,0,0.0028100317485231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"322",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00384772537440517,0.00320309188191456,0.00322500047573891,0,0,0.0094716313440155,0.00960507737880217,0.0100363216115404,0.0101746761076658,0,0,0.00422135480456943,0.00965178284758304,0.00401786210564024,0.0040307499605289,0.0040017611929727,0.00404298053294059,0.00403889502806944,0,0,0.00321245399725709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"323",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00320347654290715,0.00266677808576084,0.00268501838608769,0,0,0.00788573660569747,0.00799683893254925,0.00835587723425097,0.0084710661679237,0,0,0.00351454685037577,0.00401786210564024,0.00669025242480766,0.00335585617278479,0.00333172117669287,0.00336603890362307,0.00336263746049833,0,0,0.00267457264331718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"324",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00321375214215339,0.00267533214961019,0.00269363095825255,0,0,0.00791103120924339,0.00802248991235414,0.0083826798796457,0.00849823829794058,0,0,0.00352582025115859,0.0040307499605289,0.00335585617278479,0.00673324110203005,0.00334240813854613,0.00337683594438725,0.00337342359065775,0,0,0.00268315170930051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"325",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031906391446357,0.00265609141709636,0.00267425862246005,0,0,0.00785413583069093,0.00796479293348705,0.0083223924490413,0.00843711978226271,0,0,0.00350046288969815,0.0040017611929727,0.00333172117669287,0.00334240813854613,0.00663673971885617,0.0033525500637879,0.00334916225137951,0,0,0.00266385473926253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"326",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00322350368434101,0.00268344995495698,0.00270180428798222,0,0,0.00793503578432329,0.00804683268845189,0.00840811558622042,0.00852402464536789,0,0,0.00353651870685907,0.00404298053294059,0.00336603890362307,0.00337683594438725,0.0033525500637879,0.00677416466899887,0.00338365962660761,0,0,0.00269129324166881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"327",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00322024627563047,0.00268073828029687,0.002699074065937,0,0,0.0079270172873047,0.0080387012186419,0.0083996190335151,0.00851541096446423,0,0,0.00353294499081318,0.00403889502806944,0.00336263746049833,0.00337342359065775,0.00334916225137951,0.00338365962660761,0.0067604807548479,0,0,0.00268857364122579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"373",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216106479516987,0.008662304869769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"416",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008662304869769,0.0138886211694408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"423",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00256131762484704,0.00213220406677817,0.00214678797338211,0,0,0.00630498643662452,0.00639381753749744,0.00668088414086616,0.00677298266010038,0,0,0.0028100317485231,0.00321245399725709,0.00267457264331718,0.00268315170930051,0.00266385473926253,0.00269129324166881,0.00268857364122579,0,0,0.00427687230326667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221334222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0253215144230769,0,0,0,0,0,0,0.0101517690922524,0.0101404974475838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578445560208612
"200",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0615352453843695,0.0310621888211425,0.0427144640206492,0.0354489863051019,0.0377460166551582,0.0300098643468455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102026079813744,0.0102026079813744,0.0204363952457321,0.0204363952457321,0
"201",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0310621888211425,0.0627191501932577,0.0431234080083907,0.0357883713390331,0.0381073932269175,0.030297175773524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103002867253065,0.0103002867253065,0.0206320512409193,0.0206320512409193,0
"202",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0427144640206492,0.0431234080083907,0.118600351728493,0.049213566652401,0.0524025169727891,0.0416624736897043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141642055318074,0.0141642055318074,0.0283716970325862,0.0283716970325862,0
"203",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0354489863051019,0.0357883713390331,0.049213566652401,0.0816852600300832,0.0434891587454603,0.0345759333079546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117549579382984,0.0117549579382984,0.0235458391582403,0.0235458391582403,0
"204",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0377460166551582,0.0381073932269175,0.0524025169727891,0.0434891587454603,0.0926143555246719,0.0368163913990923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125166580025967,0.0125166580025967,0.0250715670506691,0.0250715670506691,0
"205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0300098643468455,0.030297175773524,0.0416624736897043,0.0345759333079546,0.0368163913990923,0.0585415368048455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00995133373053427,0.00995133373053427,0.0199330788471584,0.0199330788471584,0
"266",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101517690922524,0,0,0,0,0,0,0.0162799766207489,0.00813095037274926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00463814735687746
"267",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101404974475838,0,0,0,0,0,0,0.00813095037274926,0.0162438449401336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0046329975599847
"281",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00407133907736443,0.00282318177514907,0.00277577435876888,0.00281378837951176,0.00299503137666656,0.00321345089981881,0.00337664967443568,0.00649808600007088,0.00204193421215685,0.0028210170010338,0.0027790029712483,0.00281640127231743,0.00299431272528372,0.00324508698259833,0.00340339621646874,0.00650013468903375,0.00242637731129164,0,0,0,0,0
"282",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00282318177514907,0.00783069666670303,0.00384960104412396,0.00390232104043088,0.00415367909080091,0.00445659565234625,0.00468292895324304,0.00901191358427813,0.00283186997902734,0.00391234610203969,0.00385407866671334,0.00390594474811487,0.0041526824243734,0.00450047036316893,0.00472002257211445,0.00901475482212789,0.00336503743594266,0,0,0,0,0
"283",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00277577435876888,0.00384960104412396,0.00756991559227884,0.0038367925080348,0.00408392970523154,0.00438175963307584,0.00460429230125009,0.00886058378205538,0.00278431666864115,0.0038466492268631,0.00378936022962112,0.00384035536571595,0.00408294977502015,0.0044248975912378,0.00464076303687311,0.00886337730928765,0.00330853107412604,0,0,0,0,0
"284",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00281378837951176,0.00390232104043088,0.0038367925080348,0.00777867418480971,0.00413985881490024,0.00444176750117069,0.00466734773747209,0.00898192880947846,0.00282244767567423,0.00389932879825499,0.00384125523251139,0.00389294874315356,0.00413886546461842,0.00448549623042008,0.0047043179370721,0.00898476059385574,0.0033538411579529,0,0,0,0,0
"285",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00299503137666656,0.00415367909080091,0.00408392970523154,0.00413985881490024,0.00881303450954422,0.00472787261854154,0.00496798303004156,0.00956047683018759,0.0030042484392912,0.00415049411098202,0.00408867988471559,0.00414370310091431,0.0044054599203671,0.00477441802228167,0.00500733457069398,0.00956349101672829,0.00356987027651582,0,0,0,0,0
"286",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00321345089981881,0.00445659565234625,0.00438175963307584,0.00444176750117069,0.00472787261854154,0.0101453271165329,0.00533028457148915,0.0102576965009484,0.0032233401378467,0.00445317840057899,0.00438685623027887,0.00444589214054754,0.00472673817560326,0.00512260339218486,0.0053725059133769,0.0102609305039465,0.00383021124308687,0,0,0,0,0
"287",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00337664967443568,0.00468292895324304,0.00460429230125009,0.00466734773747209,0.00496798303004156,0.00533028457148915,0.0112019783242888,0.010778645334939,0.00338704114871312,0.00467933815244131,0.00460964773496383,0.00467168185137119,0.0049667909731228,0.00538276065691852,0.00564535476310864,0.0107820435804734,0.00402473289625131,0,0,0,0,0
"288",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00649808600007088,0.00901191358427813,0.00886058378205538,0.00898192880947846,0.00956047683018759,0.0102576965009484,0.010778645334939,0.0414852419432002,0.00651808354202305,0.00900500338195674,0.00887088987602274,0.00899026945703326,0.00955818281418892,0.0103586824334391,0.0108640233037265,0.0207491606170657,0.0077452691302737,0,0,0,0,0
"289",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00204193421215685,0.00283186997902734,0.00278431666864115,0.00282244767567423,0.0030042484392912,0.0032233401378467,0.00338704114871312,0.00651808354202305,0.00409643632971561,0.00282969854292557,0.00278755521701761,0.00282506860952975,0.00300352757629387,0.00325507357912417,0.00341387000192156,0.00652013853572603,0.00243384436883348,0,0,0,0,0
"290",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0028210170010338,0.00391234610203969,0.0038466492268631,0.00389932879825499,0.00415049411098202,0.00445317840057899,0.00467933815244131,0.00900500338195674,0.00282969854292557,0.00781869234558906,0.00385112341607756,0.00390294972733341,0.00414949820878361,0.004497019468921,0.00471640332847326,0.00900784244118726,0.00336245717490443,0,0,0,0,0
"291",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027790029712483,0.00385407866671334,0.00378936022962112,0.00384125523251139,0.00408867988471559,0.00438685623027887,0.00460964773496383,0.00887088987602274,0.00278755521701761,0.00385112341607756,0.00758753556749317,0.00384482223429264,0.00408769881470877,0.00443004436389895,0.00464616089113584,0.00887368665251656,0.00331237935692349,0,0,0,0,0
"292",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00281640127231743,0.00390594474811487,0.00384035536571595,0.00389294874315356,0.00414370310091431,0.00444589214054754,0.00467168185137119,0.00899026945703326,0.00282506860952975,0.00390294972733341,0.00384482223429264,0.00779312749538519,0.00414270882820427,0.00448966147643348,0.00470868638161571,0.00899310387101449,0.00335695554547998,0,0,0,0,0
"293",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00299431272528372,0.0041526824243734,0.00408294977502015,0.00413886546461842,0.0044054599203671,0.00472673817560326,0.0049667909731228,0.00955818281418892,0.00300352757629387,0.00414949820878361,0.00408769881470877,0.00414270882820427,0.00880880567933445,0.00477327241087316,0.00500613307145708,0.009561196277482,0.00356901369376655,0,0,0,0,0
"294",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00324508698259833,0.00450047036316893,0.0044248975912378,0.00448549623042008,0.00477441802228167,0.00512260339218486,0.00538276065691852,0.0103586824334391,0.00325507357912417,0.004497019468921,0.00443004436389895,0.00448966147643348,0.00477327241087316,0.0103460697569273,0.00542539766343245,0.0103619482748531,0.00386791926593426,0,0,0,0,0
"295",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00340339621646874,0.00472002257211445,0.00464076303687311,0.0047043179370721,0.00500733457069398,0.0053725059133769,0.00564535476310864,0.0108640233037265,0.00341387000192156,0.00471640332847326,0.00464616089113584,0.00470868638161571,0.00500613307145708,0.00542539766343245,0.011380143570623,0.0108674484668644,0.00405661292467014,0,0,0,0,0
"296",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00650013468903375,0.00901475482212789,0.00886337730928765,0.00898476059385574,0.00956349101672829,0.0102609305039465,0.0107820435804734,0.0207491606170657,0.00652013853572603,0.00900784244118726,0.00887368665251656,0.00899310387101449,0.009561196277482,0.0103619482748531,0.0108674484668644,0.0415114046486459,0.00774771102583825,0,0,0,0,0
"368",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00242637731129164,0.00336503743594266,0.00330853107412604,0.0033538411579529,0.00356987027651582,0.00383021124308687,0.00402473289625131,0.0077452691302737,0.00243384436883348,0.00336245717490443,0.00331237935692349,0.00335695554547998,0.00356901369376655,0.00386791926593426,0.00405661292467014,0.00774771102583825,0.00578414791288963,0,0,0,0,0
"404",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102026079813744,0.0103002867253065,0.0141642055318074,0.0117549579382984,0.0125166580025967,0.00995133373053427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00676641225505187,0.00338320612752593,0.00677675137044601,0.00677675137044601,0
"405",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102026079813744,0.0103002867253065,0.0141642055318074,0.0117549579382984,0.0125166580025967,0.00995133373053427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00338320612752593,0.00676641225505187,0.00677675137044601,0.00677675137044601,0
