"133",0,0,0,0,0,0,0,0,0,0.0141568013966611,0.0140351825502141,0.0155920924907629,0.0145705743372744,0.0137524383698399,0.0309871244626231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"208",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0565122031522374,0.0448122174226352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"209",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0448122174226352,0.142138137840696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"216",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000524839405304454,0.000466295832875108,0.000340182856310509,0,0.000612105414024826,0.00111059570131857,0.000877430127076863,0.000614350800248199,0.000608895219461245,0.00111681720957791,0.000849456856585176,0.000615653861719952,0.00112050314658259,0.000813563180964086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"217",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000466295832875108,0.00165713017398578,0.000604473851276944,0,0.00108765538926902,0.00197342707997868,0.00155911316017774,0.00109164523541461,0.00108195116686275,0.00198448213166195,0.00150940721458627,0.00109396065658199,0.00199103170491483,0.00144562743281102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"218",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000340182856310509,0.000604473851276944,0.000881979322116228,0,0.000793491365174081,0.00143969989319519,0.00113744007719371,0.000796402129462233,0.000789329889702102,0.00144776502865884,0.00110117745300798,0.000798091328744637,0.00145254322391537,0.00105464736028683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"258",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0312992327800167,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171825602033837,0.0147272675761764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"268",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000612105414024826,0.00108765538926902,0.000793491365174081,0,0.0028555252070767,0.00259051296339096,0.0020466440811573,0.00143300006494088,0.00142027468455749,0.00260502490304509,0.00198139520638575,0.00143603951271711,0.00261362251204134,0.00189767164083459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"269",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00111059570131857,0.00197342707997868,0.00143969989319519,0,0.00259051296339096,0.00940038266426886,0.00371340306192784,0.00260001574181147,0.00257692698548353,0.00472652159719725,0.00359501639489827,0.00260553047433519,0.00474212098150929,0.00344310950129838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"270",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000877430127076863,0.00155911316017774,0.00113744007719371,0,0.0020466440811573,0.00371340306192784,0.00586757488192426,0.00205415178541654,0.00203591043046188,0.00373420538251364,0.00284025562900514,0.00205850871967564,0.0037465297321784,0.00272024104152119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"271",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000614350800248199,0.00109164523541461,0.000796402129462233,0,0.00143300006494088,0.00260001574181147,0.00205415178541654,0.00287651347784499,0.00142548467802764,0.00261458091561224,0.0019886635582048,0.00144130733630468,0.00262321006321663,0.00190463286950727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"272",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000608895219461245,0.00108195116686275,0.000789329889702102,0,0.00142027468455749,0.00257692698548353,0.00203591043046188,0.00142548467802764,0.00282565207212433,0.00259136281708711,0.00197100375423698,0.00142850818538168,0.00259991533581455,0.00188771927798125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"273",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00111681720957791,0.00198448213166195,0.00144776502865884,0,0.00260502490304509,0.00472652159719725,0.00373420538251364,0.00261458091561224,0.00259136281708711,0.00950599872649317,0.00361515551858366,0.00262012654142494,0.00476868613462327,0.0034623976492488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"274",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000849456856585176,0.00150940721458627,0.00110117745300798,0,0.00198139520638575,0.00359501639489827,0.00284025562900514,0.0019886635582048,0.00197100375423698,0.00361515551858366,0.00549941139256485,0.001992881589437,0.00362708695677187,0.00263351728300316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"275",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000615653861719952,0.00109396065658199,0.000798091328744637,0,0.00143603951271711,0.00260553047433519,0.00205850871967564,0.00144130733630468,0.00142850818538168,0.00262012654142494,0.001992881589437,0.00288872880824044,0.00262877399178042,0.00190867266844476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"276",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00112050314658259,0.00199103170491483,0.00145254322391537,0,0.00261362251204134,0.00474212098150929,0.0037465297321784,0.00262321006321663,0.00259991533581455,0.00476868613462327,0.00362708695677187,0.00262877399178042,0.00956884935705741,0.00347382492625601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"277",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000813563180964086,0.00144562743281102,0.00105464736028683,0,0.00189767164083459,0.00344310950129838,0.00272024104152119,0.00190463286950727,0.00188771927798125,0.0034623976492488,0.00263351728300316,0.00190867266844476,0.00347382492625601,0.00504447678837262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"316",0,0.00125938652350526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0032018818719698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"317",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00332673929969442,0.00186549298931168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"318",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00186549298931168,0.0041843544439935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"319",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171825602033837,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0377313242427341,0.0161698635578413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"320",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147272675761764,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161698635578413,0.0277185593378217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"328",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017059095433923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"329",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041255420743048,0.018638926444769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00881682513352894,0
"330",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018638926444769,0.0336837751506438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00796676665419436,0
"343",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0868889447630437,0.0275621806860288,0.0324374997081914,0.0418924287128533,0.0518829387418237,0.0390398921963851,0.0381005737911879,0.0254550537381707,0.0347623280010797,0.0268485787776962,0.0321942647163207,0.0437370027031455,0.0343849044594393,0.0417949474100448,0.0574767798799244,0.0423729788508707,0.0332752781304758,0.0261422797523555,0.029609903803379,0.034357831889895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0264190409737555
"344",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0275621806860288,0.0349721730993981,0.0205791019881379,0.026577528193238,0.0329157394194188,0.0247678128814729,0.0241718875039382,0.016149276353105,0.0220540269661619,0.0170333609517764,0.0204247880690683,0.0277477687053729,0.0218145807195025,0.0265156837943022,0.036464601949577,0.0268824003439783,0.0211106080459645,0.0165852684721659,0.0187852095787399,0.0217974052536144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167608522086681
"345",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324374997081914,0.0205791019881379,0.0484384470401091,0.0312786775775548,0.0387380193162116,0.0291488519093324,0.0284475166456213,0.0190058309594088,0.0259550396765936,0.0200462963071291,0.0240376138803163,0.0326559153477916,0.0256732391309612,0.0312058938709503,0.0429146201664037,0.0316374768472253,0.0248447446931449,0.0195189432706556,0.0221080195783479,0.0256530255935753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019725585026126
"346",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0418924287128533,0.026577528193238,0.0312786775775548,0.080791662886344,0.0500294328256047,0.0376452011301248,0.036739439656425,0.0245456778653785,0.0335204519205406,0.0258894195470643,0.0310441320991812,0.0421745084567928,0.0331565117471194,0.0403018326372278,0.0554234352904288,0.0408592140393066,0.0320865265606085,0.0252083528900865,0.0285520968786144,0.0331304063388238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0254752268812393
"347",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0518829387418237,0.0329157394194188,0.0387380193162116,0.0500294328256047,0.123920912600736,0.0466228319571893,0.0455010644087672,0.0303993332493333,0.0415144121987383,0.0320635305636884,0.0384475394118346,0.052232288887537,0.0410636795412281,0.0499130171762749,0.0686408209403357,0.0506033229434125,0.0397385241947354,0.0312200430713474,0.0353612034159589,0.0410313485129004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315505611950321
"348",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0390398921963851,0.0247678128814729,0.0291488519093324,0.0376452011301248,0.0466228319571893,0.0701637331129663,0.0342377801338206,0.0228743151732704,0.0312379795003507,0.0241265588842374,0.0289302770863347,0.0393027645848461,0.0308988207174191,0.0375576028847281,0.0516495463589055,0.038077031108825,0.0299016928922592,0.02349186737353,0.0266079293650465,0.0308744928768781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237405693983288
"349",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0381005737911879,0.0241718875039382,0.0284475166456213,0.036739439656425,0.0455010644087672,0.0342377801338206,0.0668280056652353,0.0223239482526742,0.0304863788315207,0.0235460623833752,0.0282342008369959,0.0383571213447478,0.0301553803704847,0.0366539490665451,0.0504068336672066,0.0371608796001101,0.0291822439158388,0.0229266418527881,0.0259677299082691,0.0301316378693771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0231693599883864
"350",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0254550537381707,0.016149276353105,0.0190058309594088,0.0245456778653785,0.0303993332493333,0.0228743151732704,0.0223239482526742,0.0298293304208134,0.0203679980173442,0.0157311615981427,0.0188633143295669,0.0256264535653243,0.0201468574209033,0.0244885614667797,0.0336768854663953,0.0248272425597243,0.019496703413162,0.0153173257598943,0.0173490815097954,0.0201309950182822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154794861309885
"351",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0347623280010797,0.0220540269661619,0.0259550396765936,0.0335204519205406,0.0415144121987383,0.0312379795003507,0.0304863788315207,0.0203679980173442,0.0556305270526718,0.0214830345650618,0.0257604138909587,0.0349963977096778,0.0275132660516142,0.0334424517323362,0.0459903542408219,0.0339049666954474,0.0266253925825266,0.0209178856050256,0.0236925236208248,0.0274916037896338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211393375833532
"352",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268485787776962,0.0170333609517764,0.0200462963071291,0.0258894195470643,0.0320635305636884,0.0241265588842374,0.0235460623833752,0.0157311615981427,0.0214830345650618,0.0331847133992934,0.0198959776708851,0.0270293618084119,0.0212497877298533,0.0258291763378748,0.035520510847562,0.0261863983692235,0.0205640413443211,0.0161558656115299,0.0182988488819387,0.0212330569474021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163269033764754
"353",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0321942647163207,0.0204247880690683,0.0240376138803163,0.0310441320991812,0.0384475394118346,0.0289302770863347,0.0282342008369959,0.0188633143295669,0.0257604138909587,0.0198959776708851,0.0477147321078007,0.032411042550085,0.0254807264475703,0.0309718941665865,0.0425928217114916,0.0314002408859777,0.0246584445366029,0.0193725790301786,0.0219422409575913,0.0254606644828904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195776712671545
"354",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0437370027031455,0.0277477687053729,0.0326559153477916,0.0421745084567928,0.052232288887537,0.0393027645848461,0.0383571213447478,0.0256264535653243,0.0349963977096778,0.0270293618084119,0.032411042550085,0.0880630055145324,0.0346164328129703,0.0420763707704377,0.0578637957643967,0.042658294345614,0.0334993348925914,0.0263183069678957,0.029809280023368,0.0345891779521691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0265969317416574
"355",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0343849044594393,0.0218145807195025,0.0256732391309612,0.0331565117471194,0.0410636795412281,0.0308988207174191,0.0301553803704847,0.0201468574209033,0.0275132660516142,0.0212497877298533,0.0254807264475703,0.0346164328129703,0.0544290948823971,0.0330793584270326,0.0454910251286194,0.0335368517461552,0.0263363138428705,0.0206907747375246,0.0234352877942975,0.0271931203719715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02090982235473
"356",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0417949474100448,0.0265156837943022,0.0312058938709503,0.0403018326372278,0.0499130171762749,0.0375576028847281,0.0366539490665451,0.0244885614667797,0.0334424517323362,0.0258291763378748,0.0309718941665865,0.0420763707704377,0.0330793584270326,0.0804161051223347,0.0552944681036546,0.0407641369683737,0.0320118630352931,0.0251496944843344,0.028485657770471,0.0330533137645398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0254159474748639
